LOV_NUTSRegionID,Code,Name,StartYear,EndYear,ParentID,LOV_CountryID,Level
1,AT1,OSTÖSTERREICH,2007,NULL,NULL,15,1
2,AT2,SÜDÖSTERREICH,2007,NULL,NULL,15,1
3,AT3,WESTÖSTERREICH,2007,NULL,NULL,15,1
4,ATZ,EXTRA-REGIO,2007,NULL,NULL,15,1
5,AT11,Burgenland,2007,NULL,1,15,2
6,AT12,Lower Austria,2007,NULL,1,15,2
7,AT13,Vienna,2007,NULL,1,15,2
8,AT21,Carinthia,2007,NULL,2,15,2
9,AT22,Styria,2007,NULL,2,15,2
10,AT31,Upper Austria,2007,NULL,3,15,2
11,AT32,Salzburg,2007,NULL,3,15,2
12,AT33,Tyrol,2007,NULL,3,15,2
13,AT34,Vorarlberg,2007,NULL,3,15,2
14,ATZZ,Extra-Regio,2007,NULL,4,15,2
15,AT111,Mittelburgenland,2007,NULL,5,15,3
16,AT112,Nordburgenland,2007,NULL,5,15,3
17,AT113,Südburgenland,2007,NULL,5,15,3
18,AT121,Mostviertel-Eisenwurzen,2007,NULL,6,15,3
19,AT122,Niederösterreich-Süd,2007,NULL,6,15,3
20,AT123,Sankt Pölten,2007,NULL,6,15,3
21,AT124,Waldviertel,2007,NULL,6,15,3
22,AT125,Weinviertel,2007,NULL,6,15,3
23,AT126,Wiener Umland/Nordteil,2007,NULL,6,15,3
24,AT127,Wiener Umland/Südteil,2007,NULL,6,15,3
25,AT130,Wien,2007,NULL,7,15,3
26,AT211,Klagenfurt-Villach,2007,NULL,8,15,3
27,AT212,Oberkärnten,2007,NULL,8,15,3
28,AT213,Unterkärnten,2007,NULL,8,15,3
29,AT221,Graz,2007,NULL,9,15,3
30,AT222,Liezen,2007,NULL,9,15,3
31,AT223,Östliche Obersteiermark,2007,NULL,9,15,3
32,AT224,Oststeiermark,2007,NULL,9,15,3
33,AT225,West- und Südsteiermark,2007,NULL,9,15,3
34,AT226,Westliche Obersteiermark,2007,NULL,9,15,3
35,AT311,Innviertel,2007,NULL,10,15,3
36,AT312,Linz-Wels,2007,NULL,10,15,3
37,AT313,Mühlviertel,2007,NULL,10,15,3
38,AT314,Steyr-Kirchdorf,2007,NULL,10,15,3
39,AT315,Traunviertel,2007,NULL,10,15,3
40,AT321,Lungau,2007,NULL,11,15,3
41,AT322,Pinzgau-Pongau,2007,NULL,11,15,3
42,AT323,Salzburg und Umgebung,2007,NULL,11,15,3
43,AT331,Außerfern,2007,NULL,12,15,3
44,AT332,Innsbruck,2007,NULL,12,15,3
45,AT333,Osttirol,2007,NULL,12,15,3
46,AT334,Tiroler Oberland,2007,NULL,12,15,3
47,AT335,Tiroler Unterland,2007,NULL,12,15,3
48,AT341,Bludenz-Bregenzer Wald,2007,NULL,13,15,3
49,AT342,Rheintal-Bodenseegebiet,2007,NULL,13,15,3
50,ATZZZ,Extra-Regio,2007,NULL,14,15,3
51,BG3,SEVERNA I IZTOCHNA BULGARIA,2007,NULL,NULL,34,1
52,BG4,YUGOZAPADNA I YUZHNA TSENTRALNA BULGARIA,2007,NULL,NULL,34,1
53,BGZ,EXTRA-REGIO,2007,NULL,NULL,34,1
54,BG31,North-West,2007,NULL,51,34,2
55,BG32,North-Central,2007,NULL,51,34,2
56,BG33,North-East,2007,NULL,51,34,2
57,BG34,South-East,2007,NULL,51,34,2
58,BG41,South-West,2007,NULL,52,34,2
59,BG42,South-Central,2007,NULL,52,34,2
60,BGZZ,Extra-Regio,2007,NULL,53,34,2
61,BG311,Vidin,2007,NULL,54,34,3
62,BG312,Montana,2007,NULL,54,34,3
63,BG313,Vratsa,2007,NULL,54,34,3
64,BG314,Pleven,2007,NULL,54,34,3
65,BG315,Lovech,2007,NULL,54,34,3
66,BG321,Veliko Tarnovo,2007,NULL,55,34,3
67,BG322,Gabrovo,2007,NULL,55,34,3
68,BG323,Ruse,2007,NULL,55,34,3
69,BG324,Razgrad,2007,NULL,55,34,3
70,BG325,Silistra,2007,NULL,55,34,3
71,BG331,Varna,2007,NULL,56,34,3
72,BG332,Dobrich,2007,NULL,56,34,3
73,BG333,Shumen,2007,NULL,56,34,3
74,BG334,Targovishte,2007,NULL,56,34,3
75,BG341,Burgas,2007,NULL,57,34,3
76,BG342,Sliven,2007,NULL,57,34,3
77,BG343,Yambol,2007,NULL,57,34,3
78,BG344,Stara Zagora,2007,NULL,57,34,3
79,BG411,Sofia (city),2007,NULL,58,34,3
80,BG412,Sofia,2007,NULL,58,34,3
81,BG413,Blagoevgrad,2007,NULL,58,34,3
82,BG414,Pernik,2007,NULL,58,34,3
83,BG415,Kyustendil,2007,NULL,58,34,3
84,BG421,Plovdiv,2007,NULL,59,34,3
85,BG422,Haskovo,2007,NULL,59,34,3
86,BG423,Pazardzhik,2007,NULL,59,34,3
87,BG424,Smolyan,2007,NULL,59,34,3
88,BG425,Kardzhali,2007,NULL,59,34,3
89,BGZZZ,Extra-Regio,2007,NULL,60,34,3
90,BE1,RÉGION DE BRUXELLES-CAPITALE / BRUSSELS HOOFDSTEDELIJK GEWEST,2007,NULL,NULL,22,1
91,BE2,VLAAMS GEWEST,2007,NULL,NULL,22,1
92,BE3,RÉGION WALLONNE,2007,NULL,NULL,22,1
93,BEZ,EXTRA-REGIO,2007,NULL,NULL,22,1
94,BE10,Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest,2007,NULL,90,22,2
95,BE21,Antwerpen,2007,NULL,91,22,2
96,BE22,Limburg,2007,NULL,91,22,2
97,BE23,East Flanders,2007,NULL,91,22,2
98,BE24,Flemish Brabant,2007,NULL,91,22,2
99,BE25,West Flanders,2007,NULL,91,22,2
100,BE31,Walloon Brabant,2007,NULL,92,22,2
101,BE32,Hainaut,2007,NULL,92,22,2
102,BE33,Liège,2007,NULL,92,22,2
103,BE34,Luxembourg,2007,NULL,92,22,2
104,BE35,Namur,2007,NULL,92,22,2
105,BEZZ,Extra-Regio,2007,NULL,93,22,2
106,BE100,Arr. de Bruxelles-Capitale / Arr. van Brussel-Hoofdstad,2007,NULL,94,22,3
107,BE211,Arr. Antwerpen,2007,NULL,95,22,3
108,BE212,Arr. Mechelen,2007,NULL,95,22,3
109,BE213,Arr. Turnhout,2007,NULL,95,22,3
110,BE221,Arr. Hasselt,2007,NULL,96,22,3
111,BE222,Arr. Maaseik,2007,NULL,96,22,3
112,BE223,Arr. Tongeren,2007,NULL,96,22,3
113,BE231,Arr. Aalst,2007,NULL,97,22,3
114,BE232,Arr. Dendermonde,2007,NULL,97,22,3
115,BE233,Arr. Eeklo,2007,NULL,97,22,3
116,BE234,Arr. Gent,2007,NULL,97,22,3
117,BE235,Arr. Oudenaarde,2007,NULL,97,22,3
118,BE236,Arr. Sint-Niklaas,2007,NULL,97,22,3
119,BE241,Arr. Halle-Vilvoorde,2007,NULL,98,22,3
120,BE242,Arr. Leuven,2007,NULL,98,22,3
121,BE251,Arr. Brugge,2007,NULL,99,22,3
122,BE252,Arr. Diksmuide,2007,NULL,99,22,3
123,BE253,Arr. Ieper,2007,NULL,99,22,3
124,BE254,Arr. Kortrijk,2007,NULL,99,22,3
125,BE255,Arr. Oostende,2007,NULL,99,22,3
126,BE256,Arr. Roeselare,2007,NULL,99,22,3
127,BE257,Arr. Tielt,2007,NULL,99,22,3
128,BE258,Arr. Veurne,2007,NULL,99,22,3
129,BE310,Arr. Nivelles,2007,NULL,100,22,3
130,BE321,Arr. Ath,2007,NULL,101,22,3
131,BE322,Arr. Charleroi,2007,NULL,101,22,3
132,BE323,Arr. Mons,2007,NULL,101,22,3
133,BE324,Arr. Mouscron,2007,NULL,101,22,3
134,BE325,Arr. Soignies,2007,NULL,101,22,3
135,BE326,Arr. Thuin,2007,NULL,101,22,3
136,BE327,Arr. Tournai,2007,NULL,101,22,3
137,BE331,Arr. Huy,2007,NULL,102,22,3
138,BE332,Arr. Liège,2007,NULL,102,22,3
139,BE334,Arr. Waremme,2007,NULL,102,22,3
140,BE335,Arr. Verviers - communes francophones,2007,NULL,102,22,3
141,BE336,Bezirk Verviers - Deutschsprachige Gemeinschaft,2007,NULL,102,22,3
142,BE341,Arr. Arlon,2007,NULL,103,22,3
143,BE342,Arr. Bastogne,2007,NULL,103,22,3
144,BE343,Arr. Marche-en-Famenne,2007,NULL,103,22,3
145,BE344,Arr. Neufchâteau,2007,NULL,103,22,3
146,BE345,Arr. Virton,2007,NULL,103,22,3
147,BE351,Arr. Dinant,2007,NULL,104,22,3
148,BE352,Arr. Namur,2007,NULL,104,22,3
149,BE353,Arr. Philippeville,2007,NULL,104,22,3
150,BEZZZ,Extra-Regio,2007,NULL,105,22,3
151,CH0,SCHWEIZ/SUISSE/SVIZZERA,2007,NULL,NULL,214,1
152,CH01,Région lémanique,2007,NULL,151,214,2
153,CH02,Espace Mittelland,2007,NULL,151,214,2
154,CH03,Nordwestschweiz,2007,NULL,151,214,2
155,CH04,Zürich,2007,NULL,151,214,2
156,CH05,Ostschweiz,2007,NULL,151,214,2
157,CH06,Zentralschweiz,2007,NULL,151,214,2
158,CH07,Ticino,2007,NULL,151,214,2
159,CH011,Vaud,2007,NULL,152,214,3
160,CH012,Valais,2007,NULL,152,214,3
161,CH013,Genève,2007,NULL,152,214,3
162,CH021,Bern,2007,NULL,153,214,3
163,CH022,Freiburg,2007,NULL,153,214,3
164,CH023,Solothurn,2007,NULL,153,214,3
165,CH024,Neuchâtel,2007,NULL,153,214,3
166,CH025,Jura,2007,NULL,153,214,3
167,CH031,Basel-Stadt,2007,NULL,154,214,3
168,CH032,Basel-Landschaft,2007,NULL,154,214,3
169,CH033,Aargau,2007,NULL,154,214,3
170,CH040,Zürich,2007,NULL,155,214,3
171,CH051,Glarus,2007,NULL,156,214,3
172,CH052,Schaffhausen,2007,NULL,156,214,3
173,CH053,Appenzell Ausserrhoden,2007,NULL,156,214,3
174,CH054,Appenzell Innerrhoden,2007,NULL,156,214,3
175,CH055,St. Gallen,2007,NULL,156,214,3
176,CH056,Graubünden,2007,NULL,156,214,3
177,CH057,Thurgau,2007,NULL,156,214,3
178,CH061,Luzern,2007,NULL,157,214,3
179,CH062,Uri,2007,NULL,157,214,3
180,CH063,Schwyz,2007,NULL,157,214,3
181,CH064,Obwalden,2007,NULL,157,214,3
182,CH065,Nidwalden,2007,NULL,157,214,3
183,CH066,Zug,2007,NULL,157,214,3
184,CH070,Ticino,2007,NULL,158,214,3
185,CY0,KYPROS / KIBRIS,2007,NULL,NULL,57,1
186,CYZ,EXTRA-REGIO,2007,NULL,NULL,57,1
187,CY00,Kypros / Kibris,2007,NULL,185,57,2
188,CYZZ,Extra-Regio,2007,NULL,186,57,2
189,CY000,Kypros / Kibris,2007,NULL,187,57,3
190,CYZZZ,Extra-Regio,2007,NULL,188,57,3
191,CZ0,CESKA REPUBLIKA,2007,NULL,NULL,58,1
192,CZZ,EXTRA-REGIO,2007,NULL,NULL,58,1
193,CZ01,Prague,2007,NULL,191,58,2
194,CZ02,Central Bohemia,2007,NULL,191,58,2
195,CZ03,South-West,2007,NULL,191,58,2
196,CZ04,North-West,2007,NULL,191,58,2
197,CZ05,North-East,2007,NULL,191,58,2
198,CZ06,South-East,2007,NULL,191,58,2
199,CZ07,Central Moravia,2007,NULL,191,58,2
200,CZ08,Moravian Silesia,2007,NULL,191,58,2
201,CZZZ,Extra-Regio,2007,NULL,192,58,2
202,CZ010,"Prague Capital City ",2007,NULL,193,58,3
203,CZ020,"Central Bohemia Region ",2007,NULL,194,58,3
204,CZ031,South Bohemian Region,2007,NULL,195,58,3
205,CZ032,"Plzeň Region ",2007,NULL,195,58,3
206,CZ041,Karlovy Vary Region,2007,NULL,196,58,3
207,CZ042,"Ústí nad Labem Region ",2007,NULL,196,58,3
208,CZ051,Liberec Region,2007,NULL,197,58,3
209,CZ052,Hradec Králové Region,2007,NULL,197,58,3
210,CZ053,"Pardubice Region ",2007,NULL,197,58,3
211,CZ063,"Vysočina Region ",2007,NULL,198,58,3
212,CZ064,Southern Moravia Region,2007,NULL,198,58,3
213,CZ071,Olomouc Region,2007,NULL,199,58,3
214,CZ072,"Zlín Region ",2007,NULL,199,58,3
215,CZ080,Moravian-Silesian Region,2007,NULL,200,58,3
216,CZZZZ,Extra-Regio,2007,NULL,201,58,3
217,DE1,BADEN-WÜRTTEMBERG,2007,NULL,NULL,81,1
218,DE2,BAYERN,2007,NULL,NULL,81,1
219,DE3,BERLIN,2007,NULL,NULL,81,1
220,DE4,BRANDENBURG,2007,NULL,NULL,81,1
221,DE5,BREMEN,2007,NULL,NULL,81,1
222,DE6,HAMBURG,2007,NULL,NULL,81,1
223,DE7,HESSEN,2007,NULL,NULL,81,1
224,DE8,MECKLENBURG-VORPOMMERN,2007,NULL,NULL,81,1
225,DE9,NIEDERSACHSEN,2007,NULL,NULL,81,1
226,DEA,NORDRHEIN-WESTFALEN,2007,NULL,NULL,81,1
227,DEB,RHEINLAND-PFALZ,2007,NULL,NULL,81,1
228,DEC,SAARLAND,2007,NULL,NULL,81,1
229,DED,SACHSEN,2007,NULL,NULL,81,1
230,DEE,SACHSEN-ANHALT,2007,NULL,NULL,81,1
231,DEF,SCHLESWIG-HOLSTEIN,2007,NULL,NULL,81,1
232,DEG,THÜRINGEN,2007,NULL,NULL,81,1
233,DEZ,EXTRA-REGIO,2007,NULL,NULL,81,1
234,DE11,Stuttgart,2007,NULL,217,81,2
235,DE12,Karlsruhe,2007,NULL,217,81,2
236,DE13,Freiburg,2007,NULL,217,81,2
237,DE14,Tübingen,2007,NULL,217,81,2
238,DE21,Upper Bavaria,2007,NULL,218,81,2
239,DE22,Lower Bavaria,2007,NULL,218,81,2
240,DE23,Oberpfalz,2007,NULL,218,81,2
241,DE24,Oberfranken,2007,NULL,218,81,2
242,DE25,Mittelfranken,2007,NULL,218,81,2
243,DE26,Unterfranken,2007,NULL,218,81,2
244,DE27,Swabia,2007,NULL,218,81,2
245,DE30,Berlin,2007,NULL,219,81,2
246,DE41,North-East Brandenburg,2007,NULL,220,81,2
247,DE42,South-West Brandenburg,2007,NULL,220,81,2
248,DE50,Bremen,2007,NULL,221,81,2
249,DE60,Hamburg,2007,NULL,222,81,2
250,DE71,Darmstadt,2007,NULL,223,81,2
251,DE72,Giessen,2007,NULL,223,81,2
252,DE73,Kassel,2007,NULL,223,81,2
253,DE80,Mecklenburg-Western Pomerania,2007,NULL,224,81,2
254,DE91,Braunschweig,2007,NULL,225,81,2
255,DE92,Hannover,2007,NULL,225,81,2
256,DE93,Lüneburg,2007,NULL,225,81,2
257,DE94,Weser-Ems,2007,NULL,225,81,2
258,DEA1,Düsseldorf,2007,NULL,226,81,2
259,DEA2,Cologne,2007,NULL,226,81,2
260,DEA3,Münster,2007,NULL,226,81,2
261,DEA4,Detmold,2007,NULL,226,81,2
262,DEA5,Arnsberg,2007,NULL,226,81,2
263,DEB1,Koblenz,2007,NULL,227,81,2
264,DEB2,Trier,2007,NULL,227,81,2
265,DEB3,Rheinhessen-Pfalz,2007,NULL,227,81,2
266,DEC0,Saarland,2007,NULL,228,81,2
267,DED1,Chemnitz,2007,NULL,229,81,2
268,DED2,Dresden,2007,NULL,229,81,2
269,DED3,Leipzig,2007,NULL,229,81,2
270,DEE0,Saxony-Anhalt,2007,NULL,230,81,2
271,DEF0,Schleswig-Holstein,2007,NULL,231,81,2
272,DEG0,Thuringia,2007,NULL,232,81,2
273,DEZZ,Extra-Regio,2007,NULL,233,81,2
274,DE111,"Stuttgart, Stadtkreis",2007,NULL,234,81,3
275,DE112,Böblingen,2007,NULL,234,81,3
276,DE113,Esslingen,2007,NULL,234,81,3
277,DE114,Göppingen,2007,NULL,234,81,3
278,DE115,Ludwigsburg,2007,NULL,234,81,3
279,DE116,Rems-Murr-Kreis,2007,NULL,234,81,3
280,DE117,"Heilbronn, Stadtkreis",2007,NULL,234,81,3
281,DE118,"Heilbronn, Landkreis",2007,NULL,234,81,3
282,DE119,Hohenlohekreis,2007,NULL,234,81,3
283,DE11A,Schwäbisch Hall,2007,NULL,234,81,3
284,DE11B,Main-Tauber-Kreis,2007,NULL,234,81,3
285,DE11C,Heidenheim,2007,NULL,234,81,3
286,DE11D,Ostalbkreis,2007,NULL,234,81,3
287,DE121,"Baden-Baden, Stadtkreis",2007,NULL,235,81,3
288,DE122,"Karlsruhe, Stadtkreis",2007,NULL,235,81,3
289,DE123,"Karlsruhe, Landkreis",2007,NULL,235,81,3
290,DE124,Rastatt,2007,NULL,235,81,3
291,DE125,"Heidelberg, Stadtkreis",2007,NULL,235,81,3
292,DE126,"Mannheim, Stadtkreis",2007,NULL,235,81,3
293,DE127,Neckar-Odenwald-Kreis,2007,NULL,235,81,3
294,DE128,Rhein-Neckar-Kreis,2007,NULL,235,81,3
295,DE129,"Pforzheim, Stadtkreis",2007,NULL,235,81,3
296,DE12A,Calw,2007,NULL,235,81,3
297,DE12B,Enzkreis,2007,NULL,235,81,3
298,DE12C,Freudenstadt,2007,NULL,235,81,3
299,DE131,"Freiburg im Breisgau, Stadtkreis",2007,NULL,236,81,3
300,DE132,Breisgau-Hochschwarzwald,2007,NULL,236,81,3
301,DE133,Emmendingen,2007,NULL,236,81,3
302,DE134,Ortenaukreis,2007,NULL,236,81,3
303,DE135,Rottweil,2007,NULL,236,81,3
304,DE136,Schwarzwald-Baar-Kreis,2007,NULL,236,81,3
305,DE137,Tuttlingen,2007,NULL,236,81,3
306,DE138,Konstanz,2007,NULL,236,81,3
307,DE139,Lörrach,2007,NULL,236,81,3
308,DE13A,Waldshut,2007,NULL,236,81,3
309,DE141,Reutlingen,2007,NULL,237,81,3
310,DE142,"Tübingen, Landkreis",2007,NULL,237,81,3
311,DE143,Zollernalbkreis,2007,NULL,237,81,3
312,DE144,"Ulm, Stadtkreis",2007,NULL,237,81,3
313,DE145,Alb-Donau-Kreis,2007,NULL,237,81,3
314,DE146,Biberach,2007,NULL,237,81,3
315,DE147,Bodenseekreis,2007,NULL,237,81,3
316,DE148,Ravensburg,2007,NULL,237,81,3
317,DE149,Sigmaringen,2007,NULL,237,81,3
318,DE211,"Ingolstadt, Kreisfreie Stadt",2007,NULL,238,81,3
319,DE212,"München, Kreisfreie Stadt",2007,NULL,238,81,3
320,DE213,"Rosenheim, Kreisfreie Stadt",2007,NULL,238,81,3
321,DE214,Altötting,2007,NULL,238,81,3
322,DE215,Berchtesgadener Land,2007,NULL,238,81,3
323,DE216,Bad Tölz-Wolfratshausen,2007,NULL,238,81,3
324,DE217,Dachau,2007,NULL,238,81,3
325,DE218,Ebersberg,2007,NULL,238,81,3
326,DE219,Eichstätt,2007,NULL,238,81,3
327,DE21A,Erding,2007,NULL,238,81,3
328,DE21B,Freising,2007,NULL,238,81,3
329,DE21C,Fürstenfeldbruck,2007,NULL,238,81,3
330,DE21D,Garmisch-Partenkirchen,2007,NULL,238,81,3
331,DE21E,Landsberg a. Lech,2007,NULL,238,81,3
332,DE21F,Miesbach,2007,NULL,238,81,3
333,DE21G,Mühldorf a. Inn,2007,NULL,238,81,3
334,DE21H,"München, Landkreis",2007,NULL,238,81,3
335,DE21I,Neuburg-Schrobenhausen,2007,NULL,238,81,3
336,DE21J,Pfaffenhofen a. d. Ilm,2007,NULL,238,81,3
337,DE21K,"Rosenheim, Landkreis",2007,NULL,238,81,3
338,DE21L,Starnberg,2007,NULL,238,81,3
339,DE21M,Traunstein,2007,NULL,238,81,3
340,DE21N,Weilheim-Schongau,2007,NULL,238,81,3
341,DE221,"Landshut, Kreisfreie Stadt",2007,NULL,239,81,3
342,DE222,"Passau, Kreisfreie Stadt",2007,NULL,239,81,3
343,DE223,"Straubing, Kreisfreie Stadt",2007,NULL,239,81,3
344,DE224,Deggendorf,2007,NULL,239,81,3
345,DE225,Freyung-Grafenau,2007,NULL,239,81,3
346,DE226,Kelheim,2007,NULL,239,81,3
347,DE227,"Landshut, Landkreis",2007,NULL,239,81,3
348,DE228,"Passau, Landkreis",2007,NULL,239,81,3
349,DE229,Regen,2007,NULL,239,81,3
350,DE22A,Rottal-Inn,2007,NULL,239,81,3
351,DE22B,Straubing-Bogen,2007,NULL,239,81,3
352,DE22C,Dingolfing-Landau,2007,NULL,239,81,3
353,DE231,"Amberg, Kreisfreie Stadt",2007,NULL,240,81,3
354,DE232,"Regensburg, Kreisfreie Stadt",2007,NULL,240,81,3
355,DE233,"Weiden i. d. Opf, Kreisfreie Stadt",2007,NULL,240,81,3
356,DE234,Amberg-Sulzbach,2007,NULL,240,81,3
357,DE235,Cham,2007,NULL,240,81,3
358,DE236,Neumarkt i. d. OPf.,2007,NULL,240,81,3
359,DE237,Neustadt a. d. Waldnaab,2007,NULL,240,81,3
360,DE238,"Regensburg, Landkreis",2007,NULL,240,81,3
361,DE239,Schwandorf,2007,NULL,240,81,3
362,DE23A,Tirschenreuth,2007,NULL,240,81,3
363,DE241,"Bamberg, Kreisfreie Stadt",2007,NULL,241,81,3
364,DE242,"Bayreuth, Kreisfreie Stadt",2007,NULL,241,81,3
365,DE243,"Coburg, Kreisfreie Stadt",2007,NULL,241,81,3
366,DE244,"Hof, Kreisfreie Stadt",2007,NULL,241,81,3
367,DE245,"Bamberg, Landkreis",2007,NULL,241,81,3
368,DE246,"Bayreuth, Landkreis",2007,NULL,241,81,3
369,DE247,"Coburg, Landkreis",2007,NULL,241,81,3
370,DE248,Forchheim,2007,NULL,241,81,3
371,DE249,"Hof, Landkreis",2007,NULL,241,81,3
372,DE24A,Kronach,2007,NULL,241,81,3
373,DE24B,Kulmbach,2007,NULL,241,81,3
374,DE24C,Lichtenfels,2007,NULL,241,81,3
375,DE24D,Wunsiedel i. Fichtelgebirge,2007,NULL,241,81,3
376,DE251,"Ansbach, Kreisfreie Stadt",2007,NULL,242,81,3
377,DE252,"Erlangen, Kreisfreie Stadt",2007,NULL,242,81,3
